instance_name,jsplib_tag,predict_tag,tag_match,sup_pred_complexity,jsplib_optimum,jsplib_LB,jsplib_UB,jsplib_path,jsplib_solveby,n_jobs,n_machines,seed,num_nodes,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,energy_sum_min,energy_sum_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes,n_jobs_shap,n_machines_shap,num_nodes_shap,node_x_col0_max_shap,node_x_col0_mean_shap,node_x_col0_median_shap,node_x_col0_std_shap,node_x_col0_range_shap,node_x_col0_q1_shap,node_x_col0_q3_shap,node_x_col0_gini_shap,node_x_col1_max_shap,node_x_col1_mean_shap,node_x_col1_median_shap,node_x_col1_std_shap,node_x_col1_range_shap,node_x_col1_q1_shap,node_x_col1_q3_shap,node_x_col1_gini_shap,node_x_overall_mean_shap,node_x_overall_std_shap,num_conjunctive_edges_shap,num_disjunctive_edges_shap,num_nodes_total_shap,num_edges_total_shap,disj_graph_density_shap,deg_d_max_shap,deg_d_mean_shap,deg_d_median_shap,deg_d_std_shap,deg_d_range_shap,deg_d_q1_shap,deg_d_q3_shap,deg_d_gini_shap,clustering_max_shap,clustering_mean_shap,clustering_median_shap,clustering_std_shap,clustering_range_shap,clustering_q1_shap,clustering_q3_shap,clustering_gini_shap,conj_graph_density_shap,deg_c_max_shap,deg_c_mean_shap,deg_c_std_shap,deg_c_range_shap,deg_c_q3_shap,deg_c_gini_shap,betweenness_min_shap,betweenness_max_shap,betweenness_mean_shap,betweenness_median_shap,betweenness_std_shap,betweenness_range_shap,betweenness_q1_shap,betweenness_q3_shap,betweenness_gini_shap,makespan_min_shap,makespan_range_shap,energy_sum_min_shap,operation_cost_mean_shap,operation_cost_std_shap,makespan_lb_job_sum_shap,makespan_lb_machine_sum_shap,makespan_lb_meanload_shap,energy_min_mean_shap,energy_avg_mean_shap,energy_max_mean_shap,num_op_nodes_shap
la15,easy,medium,False,0.3900262215726692,1207.0,1207,1207,instances/la15,CPO in < 1 min,20,5,0,102,2,0.0,99.0,53.38235294117647,55.0,28.22147844185453,99.0,30.25,80.0,0.3045121446190966,-1.0,4.0,1.9411764705882355,2.0,1.460751414289347,5.0,1.0,3.0,0.411764705882353,27.66176414489746,32.570560455322266,120,1900,102,2020,0.184430207726655,0.0,19.0,18.62745098039216,19.0,2.63431938089106,19.0,19.0,19.0,0.0196078431372548,0.0,1.0,0.9803921568627452,1.0,0.1386483884679505,1.0,1.0,1.0,0.0196078431372548,0.023296447291788,2.0,20.0,2.3529411764705883,2.0,2.4956709924231086,18.0,2.0,2.0,0.1470588235294119,0.0166435643564356,0.4702970297029703,0.032527664531159,0.0202079207920792,0.0621909624883559,0.4536534653465346,0.0202079207920792,0.0309009900990099,0.3565748591289694,1,0,378,5067,5445,0,54.45000076293945,27.46356773376465,378.0,1207.0,1089.0,54.45,54.45,54.45,100,0.004742024886544,8.78991228550784e-05,-0.006412499208152,6.661384200902119e-05,-0.000964402834286,-7.002472355771558e-06,-7.865956059593605e-05,7.492544330563868e-05,-0.0002206861824316,0.0015856303353651,-0.0009963670695907,8.940162987689684e-05,-0.0011017782118836,0.0003214047965779,0.0010414961919747,0.0003649624312755,-0.0003011796977703,0.0004286395920368,-0.0009963428683774,-0.0011358996920009,0.0003803564297085,-0.0103000236920628,-0.0098088545596318,-0.006873569535587,-0.0115597343145943,0.0008155450247144,0.0033307927388712,0.0085742463458847,0.0040113281526402,0.0005035080147433,0.0037332766801657,0.0035524920828516,0.0042351336805678,-0.0074489186811746,-4.126353554637271e-08,-0.007863361878082,-1.0196363102909725e-07,-0.0066399928156458,1.112733407529404e-06,-8.064211321728289e-08,-1.5653600728580372e-09,-0.0062944867994174,-0.0062095893718595,0.0035397679258908,0.0012526914610249,0.0008167178004954,0.0045165620491887,-6.936220958320521e-09,0.0008380178312583,0.0081534654731281,-0.001668019072822,0.0083879298732584,0.0056715730549167,-0.0044169921183422,0.0095024253777731,0.004765288208291,0.0024481912315052,0.0012209390587163,-0.0008233878136004,-0.0125009919583064,-0.0091918752967334,-0.0004194966835884,0.0012679833222374,-0.0006217723461584,0.0031617514379199,0.0114403706794228,0.0007020117927343,0.0004687575429378,0.0007093245286796,-0.0067561660558874
la16,easy,easy,True,0.0485019869604378,945.0,945,945,instances/la16,CPO in < 1 min,10,10,0,102,2,0.0,98.0,52.46078431372549,51.0,27.128839863253063,98.0,31.5,77.0,0.2977508327195577,-1.0,9.0,4.392156862745098,4.0,2.944442630917884,10.0,2.0,7.0,0.3790849673202614,28.426469802856445,30.82158660888672,110,900,102,1010,0.087361677344205,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.0196078431372548,0.0,1.0,0.9803921568627452,1.0,0.1386483884679505,1.0,1.0,1.0,0.0196078431372548,0.021355076684139,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.0422970297029703,0.4455445544554455,0.0626286158027567,0.0518019801980198,0.0553389451234287,0.4032475247524753,0.0454653465346534,0.0613069306930693,0.2171328543816779,1,0,717,4634,5351,0,53.5099983215332,26.35431480407715,717.0,660.0,535.1,53.51,53.51,53.51,100,-0.015113310758343,-0.0003727951914361,-0.004381792517923,-0.0003227155833938,-0.0004826168220272,-4.769707427871497e-05,0.0001502724323664,-0.0002023817301558,0.0001008749276163,0.0012861679207747,-0.0006626427592045,-0.0003848804209565,-0.0012808474881503,1.0825031353375597e-05,-0.000601296980109,-0.0002285784549445,-0.0001118777020494,-0.0002153387088519,-0.0014577088458952,-0.0007289822423353,0.0005920049625879,-0.0071908395644944,-0.0065649612847296,-0.0054664004948515,-0.0089177745223685,-0.0004675309302757,-0.0101319222580616,-0.0262331720856133,-0.0119424857727808,7.384016846266377e-05,-0.0114447212489088,-0.0107202548772218,-0.0132790316541856,-0.0048959751014093,-1.5382741606413893e-06,-0.005923742801864,-1.198395148603903e-06,-0.0042125131509312,2.2491454245721246e-07,-8.606863639160947e-07,-4.056957324639141e-08,-0.0039966919441425,-0.0041621490467363,-0.0100289348753514,-3.876484110193195e-05,0.0001378093793472,-0.0145563603523554,-1.0291498210698876e-07,-0.0001540951952466,-0.017680779146906,-0.0077145418097106,-0.0254730580932691,-0.0130327046948508,-0.0021828678453785,-0.027870950220467,-0.0106673009235138,-0.0060461495686796,-2.313965055847649e-05,-0.0008707173746654,-0.0080072036139037,-0.0061351865968438,-6.753998293065018e-05,-0.0003513308094974,-0.0008851627341199,-0.0080935243137317,-0.0334854815112015,0.000606494164624,0.0007338917406654,0.0004906944926384,-0.0049998940911109
la17,easy,easy,True,0.04646279757784,784.0,784,784,instances/la17,CPO in < 1 min,10,10,0,102,2,0.0,98.0,45.84313725490196,41.5,27.858798412371645,98.0,21.25,65.5,0.3494146161458595,-1.0,9.0,4.392156862745098,4.0,2.9444426309178837,10.0,2.0,7.0,0.3790849673202614,25.117647171020508,28.66944694519043,110,900,102,1010,0.087361677344205,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.0196078431372548,0.0,1.0,0.9803921568627452,1.0,0.1386483884679505,1.0,1.0,1.0,0.0196078431372548,0.021355076684139,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.0422970297029703,0.4455445544554455,0.0626286158027567,0.0518019801980198,0.0553389451234287,0.4032475247524753,0.0454653465346534,0.0613069306930693,0.2171328543816779,1,0,646,4030,4676,0,46.7599983215332,27.36352157592773,646.0,683.0,467.6,46.76,46.76,46.76,100,-0.0152600157773802,-0.0003622761058123,-0.0043887294986366,-0.0003386787530546,-0.0004259353641832,-6.609161612359122e-05,3.883697080211025e-05,-0.0001833768831393,-0.0001860887172499,-0.0006109477465962,-0.0006575445375731,-0.0004635841258285,-0.0013343247640015,3.3030163832377874e-05,-0.0006425600036336,-0.0002139116188799,-0.0001265806808478,-0.0002444849060456,-0.0014430422676489,-0.0004055852756615,0.0002676579661333,-0.0071142116496833,-0.0065268751883405,-0.0055197931774336,-0.0088974052246433,-0.0005062066557592,-0.0100647929717874,-0.0263305263689089,-0.0119608729790169,6.067167797258477e-05,-0.0115336009740902,-0.0108866584686816,-0.013422530970769,-0.0049645241493387,1.2814090356026364e-09,-0.0058821096683173,-5.206537316426963e-07,-0.0040216918840902,3.832618152406756e-06,-8.804342363600197e-07,-1.6645283950467752e-08,-0.00388908704403,-0.0040536237569216,-0.0101523085157282,-7.793421103983162e-05,9.8477524497254e-05,-0.0146141991473247,-9.968423086374665e-08,-0.0001570251861873,-0.0178935381054476,-0.0077313462287919,-0.0255207496818763,-0.012783129322483,-0.0021477289143773,-0.0278139695424384,-0.0105318484390585,-0.0058079109190988,-1.1782849499174924e-05,-0.0008764372103991,-0.0079381032232654,-0.0064483663241152,7.333694124472813e-05,0.0009407036885414,-0.0008950497685151,-0.0081717128835968,-0.0342273677727278,0.0006075573778863,0.0005795984551638,0.0005029697627186,-0.0048475273426638
la18,easy,easy,True,0.0482043554025084,848.0,848,848,instances/la18,CPO in < 1 min,10,10,0,102,2,0.0,97.0,50.84313725490196,50.5,26.428870539634666,97.0,28.0,72.75,0.2994600848438102,-1.0,9.0,4.392156862745098,4.0,2.9444426309178837,10.0,2.0,7.0,0.3790849673202614,27.617647171020508,29.88312149047852,110,900,102,1010,0.087361677344205,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.0196078431372548,0.0,1.0,0.9803921568627452,1.0,0.1386483884679505,1.0,1.0,1.0,0.0196078431372548,0.021355076684139,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.0422970297029703,0.4455445544554455,0.0626286158027567,0.0518019801980198,0.0553389451234287,0.4032475247524753,0.0454653465346534,0.0613069306930693,0.2171328543816779,1,0,663,4523,5186,0,51.86000061035156,25.685022354125977,663.0,623.0,518.6,51.86,51.86,51.86,100,-0.0151806580788687,-0.0003826644310761,-0.0042529569596454,-0.0003307716149931,-0.000471595341692,2.829868770076247e-05,0.0005213848217695,-0.0001991295874745,-0.0001215001633138,-0.0005691910118574,-0.0006180020270217,-0.0003889975788148,-0.0012552191563652,2.4225312104439748e-05,-0.0006281694016185,-0.0002092578756103,-0.0001152036522911,-0.0002269777009629,-0.0014105767326199,-0.0006162911498197,0.0002469915623615,-0.0070169133624016,-0.0061375835148029,-0.005427383734062,-0.0087775716856486,-0.0004769293663862,-0.0100637272875532,-0.0259196029260509,-0.0118762664120857,9.34116410646746e-05,-0.0114037801217837,-0.0107514902704481,-0.0132287275820694,-0.0049503294963582,-1.2872539513222783e-06,-0.0058770388549849,-3.4561882834812168e-06,-0.0040866676361213,2.215816409416636e-09,-6.999064194901444e-07,-3.671897034565777e-08,-0.0038786561099512,-0.0040984291217672,-0.010109710452339,-0.0001026508829734,0.0001385492806782,-0.0145894849441153,-1.0737648130763873e-07,-0.0001680782070548,-0.0178978779854424,-0.0075344307825305,-0.0253243270770224,-0.013011889498682,-0.0021597812504144,-0.0277886613727502,-0.0105431608250162,-0.0057099453768068,-4.955530063409055e-05,-0.0008311276593158,-0.0077315344596811,-0.0062621162529414,-4.868191058216703e-05,-0.0001713471731877,-0.0009065677080813,-0.0088098907717647,-0.0338708263495144,0.0005702255330548,0.0005942474266829,0.0005615821993573,-0.0048330155763157
la19,easy,easy,True,0.0474699681266727,842.0,842,842,instances/la19,CPO in < 1 min,10,10,0,102,2,0.0,97.0,52.41176470588236,55.5,28.597392223485205,97.0,29.0,77.0,0.3131313131313131,-1.0,9.0,4.392156862745098,4.0,2.944442630917884,10.0,2.0,7.0,0.3790849673202614,28.401960372924805,31.45967102050781,110,900,102,1010,0.087361677344205,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.0196078431372548,0.0,1.0,0.9803921568627452,1.0,0.1386483884679505,1.0,1.0,1.0,0.0196078431372548,0.021355076684139,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.0422970297029703,0.4455445544554455,0.0626286158027567,0.0518019801980198,0.0553389451234287,0.4032475247524753,0.0454653465346534,0.0613069306930693,0.2171328543816779,1,0,617,4729,5346,0,53.459999084472656,27.89495277404785,617.0,685.0,534.6,53.46,53.46,53.46,100,-0.0151968774386362,-0.0003981183037717,-0.0044111828611171,-0.0003420504698558,-0.0004912196102742,0.0001270820729432,-9.85455644969452e-05,-0.0001839010276672,-3.9337483422376985e-05,0.001254917275833,-0.0007831540128759,-0.0004009769420205,-0.0012725429076822,3.845377079595789e-05,-0.0006104338816142,-0.0002293743955133,-0.0001133221391945,-0.0002250832762529,-0.0014982996088867,-0.0007706947038879,0.0007760784400184,-0.0072364296535348,-0.0067006700206639,-0.0055940205906604,-0.0089246601859681,-0.0005024576983978,-0.0100998368313101,-0.0263679082554325,-0.0119870110293242,7.133576287672561e-05,-0.0114045989649585,-0.0109254871626797,-0.0134560032041642,-0.0049320721690931,-8.235361396948456e-07,-0.0060213603075851,-1.2018818444298043e-06,-0.0041846776096498,1.819682756317692e-07,-5.477330877278688e-07,-2.927542626252841e-08,-0.0039359153578729,-0.0041373600615134,-0.0100627534807478,-3.383390093655281e-05,0.0001304100131134,-0.0145879504534011,-1.0324901056853384e-07,-0.0001664140183635,-0.0177537532502867,-0.0079289823801265,-0.025670011696787,-0.0129023090408511,-0.0022036423503032,-0.0279223239477433,-0.0106568672914701,-0.0060768167579862,1.3031579194626416e-05,-0.0008685560438809,-0.0080604765200564,-0.0061444461499695,-6.548879149677969e-05,0.0009370750238072,-0.0008480780141704,-0.0082317899495707,-0.0337347233693596,0.0006113981882672,0.0005921756446809,0.0004269121814546,-0.0049455229113051
la20,easy,easy,True,0.0533578205686381,902.0,902,902,instances/la20,CPO in < 1 min,10,10,0,102,2,0.0,99.0,53.38235294117647,55.0,28.22147844185453,99.0,30.25,80.0,0.3045121446190966,-1.0,9.0,4.392156862745098,4.0,2.944442630917884,10.0,2.0,7.0,0.3790849673202614,28.88725471496582,31.66339492797852,110,900,102,1010,0.087361677344205,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.0196078431372548,0.0,1.0,0.9803921568627452,1.0,0.1386483884679505,1.0,1.0,1.0,0.0196078431372548,0.021355076684139,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.0422970297029703,0.4455445544554455,0.0626286158027567,0.0518019801980198,0.0553389451234287,0.4032475247524753,0.0454653465346534,0.0613069306930693,0.2171328543816779,1,0,756,4689,5445,0,54.45000076293945,27.463565826416016,756.0,744.0,544.5,54.45,54.45,54.45,100,-0.0149849345727567,-0.0003893685812639,-0.0044759626010057,0.0002530421708168,-0.0007245032969915,0.0001612568235184,-4.215706912921244e-05,0.0002038763674864,-4.940146401315331e-05,0.0012422853416167,-0.0006969756623672,-0.0004022406285974,-0.0012649574762349,2.018687068717494e-05,-0.0004725397333516,-0.0002644403755555,-0.0001061416134913,-0.0002317842285343,-0.001469622420645,-0.0011306869908499,0.0009632540488575,-0.0073508559367853,-0.006769183999156,-0.0056086971561822,-0.0090253325575318,-0.000504629044892,-0.0099924501990447,-0.0259424939544857,-0.0115770268087129,1.812163180231174e-05,-0.0113072322497699,-0.0108310165768075,-0.0132904447934284,-0.0051151581057086,-1.549842068550052e-06,-0.0061868534592388,-1.1900439308221992e-06,-0.004221302941813,2.581115948773224e-07,-2.911497658041275e-07,-1.0086922226790724e-07,-0.0039422535694544,-0.0042066177359378,-0.0099215811319516,-5.9871126787445306e-05,0.0001409190358461,-0.014382112913584,-3.5693095711885646e-08,-0.0002329633858851,-0.0178786353679098,-0.0079635747472547,-0.0252535903625541,-0.0128319521784495,-0.0022345939696664,-0.0279617471775999,-0.0107182290849755,-0.0061436501524443,-3.233830613357724e-05,-0.000913976202154,-0.008198523129186,-0.0062242637697002,-0.0001772285504003,0.0010328824748381,-0.0008323268286221,-0.0043022277608125,-0.033280691920842,0.0005803210857628,0.0006593487544218,0.0004621511016166,-0.0050895177112054
la21,easy,easy,True,0.2926052625252588,1046.0,1046,1046,instances/la21,OptalCP in < 1 min,15,10,0,152,2,0.0,99.0,52.5921052631579,50.0,27.068955626801745,99.0,28.0,77.0,0.2965447770038054,-1.0,9.0,4.427631578947368,4.0,2.921341557545929,10.0,2.0,7.0,0.375,28.50986862182617,30.83156394958496,165,2100,152,2265,0.09149529452771,0.0,14.0,13.81578947368421,14.0,1.5953099543397553,14.0,14.0,14.0,0.013157894736842,0.0,1.0,0.986842105263158,1.0,0.1139507110242682,1.0,1.0,1.0,0.013157894736842,0.0143778319972115,2.0,15.0,2.171052631578948,2.0,1.4813592433154874,13.0,2.0,2.0,0.0777511961722488,0.0279087564385577,0.4635761589403973,0.0427036133379807,0.0347961736571008,0.0492995007791261,0.4356674025018395,0.0302045621780721,0.0416835908756438,0.2343916688742671,1,0,717,7277,7994,0,53.2933349609375,26.55423355102539,717.0,935.0,799.4,53.29333333333334,53.29333333333334,53.29333333333334,150,-0.0035487196542004,-0.0006319812223909,-0.0032188606197772,0.0002090886462849,-9.519926429668676e-05,-3.349398374319179e-05,0.0001618219377526,-1.0983686536834032e-05,-6.286382429939741e-05,0.0011958364237273,-0.0007815090940578,-0.0004490610437253,-0.0014008664364558,-6.416993833272771e-06,-0.0006791133623056,-0.000137142815507,-0.0002743205053565,5.145635765542917e-06,-0.0014643122791361,-0.000917949294329,-0.0001395407785765,-0.0059072312614125,-0.0052956675706402,-0.0036809993179313,-0.006438752116282,-0.0010108946782171,-0.0003391182749627,-0.0076173910092715,-0.0024219209191682,0.0002263498100887,-0.002204359339621,-0.0028642119743811,-0.0034215746878295,-0.0044566590318754,-2.2383660334105732e-08,-0.0048138299098603,2.0133816107742554e-09,-0.0037891457744347,3.931048965504749e-06,-1.1832926862918581e-07,2.2182747205318983e-08,-0.0034883445156777,-0.0037987248154589,-0.0001173108781461,-0.0006564565804552,0.0005525811778699,-0.0039692795126897,-1.8253459466560857e-08,-0.0006347769989783,0.0005365269825797,-0.0033282404330196,-0.0071271568423371,-0.0030031224028142,-0.0023074575799231,-0.0039412717326025,-0.0012897836308911,0.0048060110602072,-0.0002582148971183,-0.0007025741105887,-0.006825792620735,-0.0044850668926846,-9.615052465649794e-05,0.0010581729199142,-0.0010214435700747,-0.0004408476209688,-0.0066212996143287,0.0017002474418673,0.0018601216434041,0.0016474957030695,-0.0039644725671249
la22,easy,easy,True,0.2864205075682444,927.0,927,927,instances/la22,CPO in < 1 min,15,10,0,152,2,0.0,98.0,48.17105263157895,48.0,28.236728674908285,98.0,23.0,72.25,0.3378337095127877,-1.0,9.0,4.427631578947368,4.0,2.921341557545929,10.0,2.0,7.0,0.375,26.299341201782227,29.686616897583008,165,2100,152,2265,0.09149529452771,0.0,14.0,13.81578947368421,14.0,1.5953099543397553,14.0,14.0,14.0,0.013157894736842,0.0,1.0,0.986842105263158,1.0,0.1139507110242682,1.0,1.0,1.0,0.013157894736842,0.0143778319972115,2.0,15.0,2.171052631578948,2.0,1.4813592433154874,13.0,2.0,2.0,0.0777511961722488,0.0279087564385577,0.4635761589403973,0.0427036133379807,0.0347961736571008,0.0492995007791261,0.4356674025018395,0.0302045621780721,0.0416835908756438,0.2343916688742671,1,0,619,6703,7322,0,48.81333160400391,27.86739730834961,619.0,830.0,732.2,48.81333333333333,48.81333333333333,48.81333333333333,150,-0.0036851366511795,-0.0005551649589395,-0.0031527367767677,-0.000146280272229,-0.0004697749820025,-7.721136666409545e-05,7.491318764988297e-05,0.0001530100838909,-0.0002667724823062,-0.0001103782734328,-0.0009336747981141,-0.0004278417770489,-0.0013011621997484,8.764520018562212e-06,-0.0007103088665772,-0.0001706503092762,-0.0002895422428959,-0.0001272211603543,-0.0013254299047938,-0.0007956279682024,0.0010590119576324,-0.0057907905620648,-0.0052780514079935,-0.0036230566007121,-0.0064340605615702,-0.0008034100424376,-0.0004928153197827,-0.0079946908190266,-0.0023263524974852,0.0003678736021159,-0.0023791606601535,-0.0030566016452157,-0.003170338141049,-0.0042282518866487,1.3291077907097687e-08,-0.0045667763678358,-4.465821243283867e-09,-0.0037912426530464,4.181338555420648e-06,-2.105898202463625e-07,3.231383572345238e-08,-0.0035309306626818,-0.0037394916227645,-0.0003429935469489,-0.0006864050049492,0.0010830228206592,-0.0037714478733817,-1.9161267358170186e-08,-0.0004932568572782,0.0005342069791681,-0.0032310183330712,-0.0069456112398834,-0.0027441719820677,-0.0022959618180207,-0.0040199222809273,-0.0010360911679352,0.0049814618905116,-0.0003363444828701,-0.000695913636207,-0.0070178664077759,-0.004587939563344,-2.956954381914921e-05,0.0009431321655447,-0.0009651192114473,-0.0019425705496635,-0.0122480749618258,0.0018041325227662,0.0018353187339456,0.0018730305334232,-0.0039940951829359
la23,easy,easy,True,0.2902845086763753,1032.0,1032,1032,instances/la23,CPO in < 1 min,15,10,0,152,2,0.0,97.0,53.19078947368421,57.0,27.508547368483487,97.0,31.0,76.25,0.2964643752237736,-1.0,9.0,4.427631578947368,4.0,2.921341557545929,10.0,2.0,7.0,0.375,28.8092098236084,31.2584171295166,165,2100,152,2265,0.09149529452771,0.0,14.0,13.81578947368421,14.0,1.5953099543397553,14.0,14.0,14.0,0.013157894736842,0.0,1.0,0.986842105263158,1.0,0.1139507110242682,1.0,1.0,1.0,0.013157894736842,0.0143778319972115,2.0,15.0,2.171052631578948,2.0,1.4813592433154874,13.0,2.0,2.0,0.0777511961722488,0.0279087564385577,0.4635761589403973,0.0427036133379807,0.0347961736571008,0.0492995007791261,0.4356674025018395,0.0302045621780721,0.0416835908756438,0.2343916688742671,1,0,640,7445,8085,0,53.900001525878906,26.99228286743164,640.0,1032.0,808.5,53.9,53.9,53.9,150,-0.0038498667814238,-0.0007143280002088,-0.0032687383419566,-0.0001183441381662,-0.0009528535026167,-0.0003458062379405,8.175764616847601e-05,0.0001303780243042,0.0003868279967621,0.0004364960519145,-0.0007555681755928,-0.0004045014211818,-0.0013795401926828,-5.4463799325307085e-05,-0.0005603485427295,-0.0001185951129346,-0.0002103762688658,-7.843592147470553e-05,-0.0015869852474151,-0.001050434556179,0.0008863175569677,-0.0058808384670534,-0.0053633100887576,-0.0036531383501521,-0.0066044560468124,-0.0008778223368547,-0.0001949776734045,-0.0076861471620672,-0.0022232899551388,0.0001951350150837,-0.00202851840781,-0.0029017963612711,-0.0031399110272205,-0.0045468094489324,-2.5115422776461612e-08,-0.0046012029603466,1.5161636771537879e-09,-0.0037883779031938,3.9537277266472415e-06,-2.3412225034555666e-07,1.5208242858643738e-08,-0.0034400392904158,-0.0038806471016358,-0.0003139493222413,-0.0007027041252404,0.0005721882518764,-0.0039793486844906,-1.8508136294102068e-08,-0.0005989417996855,0.0006245204036093,-0.00321533167967,-0.007502296123591,-0.0033649390991856,-0.0024750130985763,-0.0042735668751991,-0.0014245495111361,0.0043193877095155,-0.0003358755347979,-0.0007396907810331,-0.0069429335838821,-0.0045817349862628,-0.0002743892434197,0.0013126536586392,-0.0010122470745134,-0.0006149624198761,-0.0063081358651099,0.0015911981340986,0.0018740318449804,0.0019301040686706,-0.0039730476925783
la24,easy,easy,True,0.2955082315094411,935.0,935,935,instances/la24,CPO in < 1 min,15,10,0,152,2,0.0,99.0,50.83552631578947,50.0,27.545761943333154,99.0,26.75,72.0,0.3122773528229789,-1.0,9.0,4.427631578947368,4.0,2.921341557545929,10.0,2.0,7.0,0.375,27.63157844543457,30.365684509277344,165,2100,152,2265,0.09149529452771,0.0,14.0,13.81578947368421,14.0,1.5953099543397553,14.0,14.0,14.0,0.013157894736842,0.0,1.0,0.986842105263158,1.0,0.1139507110242682,1.0,1.0,1.0,0.013157894736842,0.0143778319972115,2.0,15.0,2.171052631578948,2.0,1.4813592433154874,13.0,2.0,2.0,0.0777511961722488,0.0279087564385577,0.4635761589403973,0.0427036133379807,0.0347961736571008,0.0492995007791261,0.4356674025018395,0.0302045621780721,0.0416835908756438,0.2343916688742671,1,0,704,7023,7727,0,51.51333236694336,27.091876983642575,704.0,857.0,772.7,51.513333333333335,51.513333333333335,51.513333333333335,150,-0.0034149227708938,-0.0005306356735905,-0.0031582226953327,0.0001822413956436,-0.0003941136179655,-3.6086856264779065e-05,0.0001002890016564,2.707638479454256e-05,-8.945598428642163e-05,-7.799350074993755e-05,-0.0009768769197693,-0.0004346833356447,-0.0014202921298312,3.381197741128573e-05,-0.0006157326143285,-0.0001294365474863,-0.0002757318857468,2.9129304592501773e-05,-0.0012974603237686,-0.0007222865787829,0.000668787927038,-0.0059073865864561,-0.005248926796043,-0.0035983884030301,-0.0064383931628172,-0.0008850466300332,-0.0002234411024599,-0.0076583184703,-0.002111776566193,0.0003479037109173,-0.0021776098040951,-0.0028161283157686,-0.0031105287932137,-0.0042515892464741,3.926931702222216e-09,-0.0047026599957767,-1.1706069367088551e-09,-0.0036976672284798,3.911206366562179e-06,-1.1770038206511513e-07,2.1895125432744383e-08,-0.0034112356597803,-0.0036902072143198,3.223534092919809e-05,-0.000667487718415,0.0007024079165993,-0.0036414095349525,-2.232487759350916e-08,-0.0006770176199276,0.0005679554042097,-0.0029267355760412,-0.006824072266036,-0.002906542064568,-0.0022974447140407,-0.0036090181866859,-0.0009894726018717,0.0049658226582084,-0.0003752197761056,-0.0007492412480905,-0.0069362369592547,-0.0043993059648037,-7.767875382209933e-05,0.000770539985398,-0.000966796704382,-0.0007528488637015,-0.0069668892744054,0.0019080551325007,0.001900455808339,0.0016894476066774,-0.0039890165709552
