file,n_jobs,n_machines,seed,num_nodes,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_d_min,clustering_d_max,clustering_d_mean,clustering_d_median,clustering_d_std,clustering_d_range,clustering_d_q1,clustering_d_q3,clustering_d_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_c_min,betweenness_c_max,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_range,betweenness_c_q1,betweenness_c_q3,betweenness_c_gini,graph_density,deg_min,deg_max,deg_mean,deg_median,deg_std,deg_range,deg_q1,deg_q3,deg_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,energy_sum_min,energy_sum_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes
la33.pt,30,10,0,302,2,0.0,99.0,49.56622516556291,48.0,27.38372017794035,99.0,27.0,73.75,0.318726471794468,-1.0,9.0,4.4635761589403975,4.0,2.897303689301637,10.0,2.0,7.0,0.370860927152318,27.01490020751953,29.794185638427734,330,8700,302,9030,0.09570746518228422,0.0,29.0,28.807947019867548,29.0,2.352159024526893,29.0,29.0,29.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007260566324173286,2.0,30.0,2.185430463576159,2.0,2.271050092646655,28.0,2.0,2.0,0.08428657435279963,0.013810262089331856,0.026213362864525656,0.018771502399409376,0.01753119232189,0.004506270294470685,0.0124031007751938,0.015050572166851238,0.021252122554448135,0.13214819476126793,0.1029680315064575,30.0,31.0,30.99337748344371,31.0,0.0811089318802377,1.0,31.0,31.0,0.00021226014603503707,0.8731182795698925,0.8838709677419355,0.874236559139785,0.8731182795698925,0.002607033541624371,0.010752688172043001,0.8731182795698925,0.8731182795698925,0.001099248909442574,0.0025957664802439035,0.007800611963402666,0.004583343614165093,0.004504862679618139,0.0009361347385730157,0.005204845483158763,0.003934602334974748,0.00498598738297292,0.11209410654804408,1,0,723,14246,14969,0,49.89666748046875,27.17313575744629,723.0,1719.0,1496.9,49.89666666666667,49.89666666666667,49.89666666666667,300
la34.pt,30,10,0,302,2,0.0,99.0,50.79801324503311,49.0,27.891860642354782,99.0,27.0,74.0,0.31666278867476727,-1.0,9.0,4.4635761589403975,4.0,2.897303689301637,10.0,2.0,7.0,0.370860927152318,27.630794525146484,30.49418067932129,330,8700,302,9030,0.09570746518228422,0.0,29.0,28.807947019867548,29.0,2.352159024526893,29.0,29.0,29.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007260566324173286,2.0,30.0,2.185430463576159,2.0,2.271050092646655,28.0,2.0,2.0,0.08428657435279963,0.013810262089331856,0.026213362864525656,0.018771502399409376,0.01753119232189,0.004506270294470685,0.0124031007751938,0.015050572166851238,0.021252122554448135,0.13214819476126793,0.1029680315064575,30.0,31.0,30.99337748344371,31.0,0.0811089318802377,1.0,31.0,31.0,0.00021226014603503707,0.8731182795698925,0.8838709677419355,0.8742939068100357,0.8731182795698925,0.002692746406672424,0.010752688172043001,0.8731182795698925,0.8731182795698925,0.001151378002252068,0.0023297460132345117,0.007108831917508878,0.004592566160839821,0.004473212295886713,0.0009332355552272921,0.004779085904274366,0.00392438446259044,0.005282071971648384,0.11486863121154012,1,0,656,14685,15341,0,51.13666534423828,27.67353630065918,656.0,1721.0,1534.1,51.13666666666666,51.13666666666666,51.13666666666666,300
la35.pt,30,10,0,302,2,0.0,99.0,51.27483443708609,50.0,28.072882247603662,99.0,27.25,77.0,0.3158204799774189,-1.0,9.0,4.4635761589403975,4.0,2.8973036893016366,10.0,2.0,7.0,0.370860927152318,27.869205474853516,30.758153915405273,330,8700,302,9030,0.09570746518228422,0.0,29.0,28.807947019867548,29.0,2.352159024526893,29.0,29.0,29.0,0.0066225165562914245,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.007260566324173286,2.0,30.0,2.185430463576159,2.0,2.271050092646655,28.0,2.0,2.0,0.08428657435279963,0.013810262089331856,0.026213362864525656,0.018771502399409376,0.01753119232189,0.004506270294470685,0.0124031007751938,0.015050572166851238,0.021252122554448135,0.13214819476126793,0.1029680315064575,30.0,31.0,30.99337748344371,31.0,0.0811089318802377,1.0,31.0,31.0,0.00021226014603503707,0.8731182795698925,0.8817204301075269,0.874179211469534,0.8731182795698925,0.002404331424544955,0.008602150537634357,0.8731182795698925,0.8731182795698925,0.001035523337815869,0.002355769354080306,0.01278867379697945,0.004578746917455959,0.004417866094776393,0.001240784101573497,0.010432904442899144,0.003782738011383845,0.0053188991566703115,0.14167845327937534,1,0,647,14838,15485,0,51.61666488647461,27.85132598876953,647.0,1888.0,1548.5,51.61666666666667,51.61666666666667,51.61666666666667,300
la36.pt,15,15,0,227,2,0.0,99.0,51.713656387665196,50.0,25.553294714611624,99.0,30.5,74.0,0.2846485208948071,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,29.32158660888672,28.93822479248047,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.775,0.759148148148148,0.7583333333333333,0.0031352677681582837,0.01666666666666672,0.7583333333333333,0.7583333333333333,0.0010100123053240484,0.003574059832048634,0.01446298883886215,0.0071272123071970854,0.006707012502358495,0.0020442504802339503,0.010888929006813515,0.00567679795798831,0.00805989126569142,0.155799653216403,1,0,948,10791,11739,0,52.17333221435547,25.195083618164062,948.0,1028.0,782.6,52.17333333333333,52.17333333333333,52.17333333333333,225
la37.pt,15,15,0,227,2,0.0,99.0,55.370044052863435,58.0,27.20787301026217,99.0,35.0,78.5,0.28235330403485537,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,31.1497802734375,31.085140228271484,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7833333333333333,0.7594444444444441,0.7583333333333333,0.004374448818895462,0.025000000000000022,0.7583333333333333,0.7583333333333333,0.0013824270503131064,0.0030703242555472775,0.016254413202138662,0.007220271445658661,0.006834107626202056,0.0021628643314936017,0.013184088946591385,0.005636041669993039,0.008238732046111724,0.1613222919311239,1,0,986,11583,12569,0,55.862220764160156,26.820781707763672,986.0,980.0,837.9333333333333,55.86222222222222,55.86222222222222,55.86222222222222,225
la38.pt,15,15,0,227,2,0.0,99.0,49.414096916299556,49.0,27.974900242319002,99.0,24.0,72.0,0.3264459742704886,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.17180633544922,29.19011878967285,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.775,0.759222222222222,0.7583333333333333,0.003212629398844674,0.01666666666666672,0.7583333333333333,0.7583333333333333,0.0010927362310360067,0.003779554982138615,0.014138941006915394,0.007173551648735853,0.006735793600406329,0.0019091395567422877,0.01035938602477678,0.005768870049197366,0.008488562997015283,0.14842665966112656,1,0,943,10274,11217,0,49.85333251953125,27.70656967163086,943.0,876.0,747.8,49.85333333333333,49.85333333333333,49.85333333333333,225
la39.pt,15,15,0,227,2,0.0,99.0,50.89867841409691,51.0,26.66951183823083,99.0,27.0,72.5,0.3022192668938575,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.91409683227539,29.12874412536621,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7833333333333333,0.7595185185185184,0.7583333333333333,0.004425267268516706,0.025000000000000022,0.7583333333333333,0.7583333333333333,0.0014650823837931704,0.0033650627223910396,0.01567089310230903,0.007162857727204004,0.006598752095500867,0.002339034072296598,0.012305830379917991,0.005453881573245576,0.00850948764965947,0.18025377565011347,1,0,922,10632,11554,0,51.351112365722656,26.35056495666504,922.0,1012.0,770.2666666666667,51.35111111111111,51.35111111111111,51.35111111111111,225
la40.pt,15,15,0,227,2,0.0,99.0,50.5374449339207,49.0,27.57020927172326,99.0,26.5,73.0,0.3146024182994489,-1.0,14.0,6.929515418502203,7.0,4.365903253500387,15.0,3.0,11.0,0.3612334801762114,28.73348045349121,29.41090965270996,240,3150,227,3390,0.06140111496627812,0.0,14.0,13.876651982378855,14.0,1.3083032955874447,14.0,14.0,14.0,0.008810572687224738,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.009356360375813808,2.0,15.0,2.1145374449339207,2.0,1.2148530601883412,13.0,2.0,2.0,0.05368942731277526,0.02946181579809898,0.05451589642740085,0.03900622746640445,0.03764274008521796,0.008479422675511274,0.02505408062930187,0.03150704686987873,0.04786889544411668,0.120713453437304,0.07075747534209192,15.0,16.0,15.991189427312776,16.0,0.0934502353991032,1.0,16.0,16.0,0.0005461098773071882,0.7583333333333333,0.7916666666666666,0.7598888888888887,0.7583333333333333,0.00572410972106279,0.033333333333333326,0.7583333333333333,0.7583333333333333,0.0019145099186042014,0.0033656925530929434,0.013047953343833598,0.007211674003907816,0.0068988607409934,0.0019148295027697389,0.009682260790740655,0.005925702088660892,0.008232589059698477,0.14715295291516006,1,0,955,10517,11472,0,50.98666763305664,27.275789260864258,955.0,1027.0,764.8,50.986666666666665,50.986666666666665,50.986666666666665,225
orb01.pt,10,10,0,102,2,0.0,99.0,53.029411764705884,51.5,29.2422122638721,99.0,30.25,81.75,0.3173523430448164,-1.0,9.0,4.392156862745098,4.0,2.9444426309178837,10.0,2.0,7.0,0.3790849673202614,28.710784912109375,31.98880958557129,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7272727272727273,0.6639999999999999,0.6545454545454545,0.021432962950242006,0.07272727272727275,0.6545454545454545,0.6545454545454545,0.01211938663745915,0.004411036433313661,0.041604548059848,0.015311806394925208,0.012225157955355975,0.009080904661864038,0.03719351162653434,0.008929444592810932,0.020357395767049237,0.31416772391664494,1,0,695,4714,5409,0,54.09000015258789,28.545433044433594,695.0,643.0,540.9,54.09,54.09,54.09,100
orb02.pt,10,10,0,102,2,0.0,99.0,51.51960784313726,54.0,29.376437934653786,99.0,23.25,77.5,0.32760023133896765,-1.0,9.0,4.392156862745098,4.0,2.9444426309178833,10.0,2.0,7.0,0.3790849673202614,27.955883026123047,31.48128890991211,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7272727272727273,0.6621818181818181,0.6545454545454545,0.018395112538097082,0.07272727272727275,0.6545454545454545,0.6545454545454545,0.009967051070840283,0.006052728473491101,0.028042362039900893,0.014415154762126925,0.013981762555308266,0.004074493182764637,0.021989633566409792,0.011562566441903602,0.016695995751975425,0.15514690290700228,1,0,620,4635,5255,0,52.54999923706055,28.74173927307129,620.0,671.0,525.5,52.55,52.55,52.55,100
orb03.pt,10,10,0,102,2,0.0,99.0,51.88235294117647,51.5,28.73690464509556,99.0,25.0,81.0,0.3187311961821766,-1.0,9.0,4.392156862745098,4.0,2.9444426309178833,10.0,2.0,7.0,0.3790849673202614,28.13725471496582,31.3220272064209,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7090909090909091,0.6625454545454545,0.6545454545454545,0.017873753785373835,0.054545454545454564,0.6545454545454545,0.6545454545454545,0.01018660812294181,0.002383128422732382,0.07886088725782069,0.019138667805375723,0.011154148352314026,0.01727162499832588,0.07647775883508831,0.007609104050881552,0.024690212984657095,0.44831632720052217,1,0,648,4644,5292,0,52.91999816894531,28.060890197753906,648.0,624.0,529.2,52.92,52.92,52.92,100
orb04.pt,10,10,0,102,2,0.0,98.0,55.1764705882353,57.0,27.281183547979488,98.0,34.0,78.75,0.2840210711150133,-1.0,9.0,4.392156862745098,4.0,2.9444426309178837,10.0,2.0,7.0,0.3790849673202614,29.784313201904297,31.95665740966797,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.8,0.6683636363636364,0.6545454545454545,0.04155012903879477,0.1454545454545455,0.6545454545454545,0.6545454545454545,0.018672470076169567,0.0047392519471727386,0.03270864896767635,0.014882183311252907,0.013623622494764023,0.005283297061325991,0.02796939702050361,0.011630502085438022,0.01781364019966961,0.19397020138712406,1,0,753,4875,5628,0,56.279998779296875,26.40154266357422,753.0,759.0,562.8,56.28,56.28,56.28,100
orb05.pt,10,10,0,102,2,0.0,99.0,48.11764705882353,47.5,27.79663335435097,99.0,24.25,73.0,0.33215878038256874,-1.0,9.0,4.392156862745098,4.0,2.9444426309178833,10.0,2.0,7.0,0.3790849673202614,26.254901885986328,29.472715377807617,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7272727272727273,0.6639999999999999,0.6545454545454545,0.02048664148509568,0.07272727272727275,0.6545454545454545,0.6545454545454545,0.011966046002190645,0.0025660426247435413,0.05679848273562944,0.017208558910747674,0.013962190009784497,0.010822666952844184,0.0542324401108859,0.009987831102327396,0.020835026587795458,0.3200206323885979,1,0,584,4324,4908,0,49.08000183105469,27.218994140625,584.0,630.0,490.8,49.08,49.08,49.08,100
orb06.pt,10,10,0,102,2,0.0,99.0,55.03921568627451,54.5,27.35027747238087,99.0,36.5,79.25,0.2853300921366053,-1.0,9.0,4.392156862745098,4.0,2.9444426309178837,10.0,2.0,7.0,0.3790849673202614,29.715686798095703,31.931720733642578,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7272727272727273,0.6639999999999999,0.6545454545454545,0.021432962950242006,0.07272727272727275,0.6545454545454545,0.6545454545454545,0.01211938663745915,0.004411036433313661,0.041604548059848,0.015311806394925208,0.012225157955355975,0.009080904661864038,0.03719351162653434,0.008929444592810932,0.020357395767049237,0.31416772391664494,1,0,715,4899,5614,0,56.13999938964844,26.48019027709961,715.0,659.0,561.4,56.14,56.14,56.14,100
orb07.pt,10,10,0,102,2,0.0,59.0,23.598039215686274,21.5,11.82242784189836,59.0,15.0,29.0,0.27511669395635274,-1.0,9.0,4.392156862745098,4.0,2.9444426309178833,10.0,2.0,7.0,0.3790849673202614,13.995098114013672,12.901017189025879,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7272727272727273,0.6621818181818181,0.6545454545454545,0.018395112538097082,0.07272727272727275,0.6545454545454545,0.6545454545454545,0.009967051070840283,0.006052728473491101,0.028042362039900893,0.014415154762126925,0.013981762555308266,0.004074493182764637,0.021989633566409792,0.011562566441903602,0.016695995751975425,0.15514690290700228,1,0,275,2132,2407,0,24.06999969482422,11.454479217529297,275.0,286.0,240.7,24.07,24.07,24.07,100
orb08.pt,10,10,0,102,2,0.0,97.0,44.705882352941174,43.5,28.31322985824413,97.0,19.25,64.5,0.3633685930512556,-1.0,9.0,4.392156862745098,4.0,2.9444426309178833,10.0,2.0,7.0,0.3790849673202614,24.54901885986328,28.486021041870117,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7090909090909091,0.6625454545454545,0.6545454545454545,0.017873753785373835,0.054545454545454564,0.6545454545454545,0.6545454545454545,0.01018660812294181,0.002383128422732382,0.07886088725782069,0.019138667805375723,0.011154148352314026,0.01727162499832588,0.07647775883508831,0.007609104050881552,0.024690212984657095,0.44831632720052217,1,0,573,3987,4560,0,45.599998474121094,27.8729248046875,573.0,585.0,456.0,45.6,45.6,45.6,100
orb09.pt,10,10,0,102,2,0.0,99.0,50.794117647058826,50.5,28.822423948389023,99.0,25.25,74.0,0.3271398889607957,-1.0,9.0,4.392156862745098,4.0,2.9444426309178837,10.0,2.0,7.0,0.3790849673202614,27.593137741088867,30.95135498046875,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.8,0.6683636363636364,0.6545454545454545,0.04155012903879477,0.1454545454545455,0.6545454545454545,0.6545454545454545,0.018672470076169567,0.0047392519471727386,0.03270864896767635,0.014882183311252907,0.013623622494764023,0.005283297061325991,0.02796939702050361,0.011630502085438022,0.01781364019966961,0.19397020138712406,1,0,659,4522,5181,0,51.810001373291016,28.190670013427734,659.0,661.0,518.1,51.81,51.81,51.81,100
orb10.pt,10,10,0,102,2,0.0,99.0,54.40196078431372,60.0,28.697632546995642,99.0,28.25,78.0,0.3025788076989673,-1.0,9.0,4.392156862745098,4.0,2.9444426309178833,10.0,2.0,7.0,0.3790849673202614,29.397058486938477,32.27006530761719,110,900,102,1010,0.08736167734420501,0.0,9.0,8.823529411764707,9.0,1.2478354962115543,9.0,9.0,9.0,0.019607843137254832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.021355076684139003,2.0,10.0,2.156862745098039,2.0,1.1091871077436042,8.0,2.0,2.0,0.071301247771836,0.04229702970297031,0.07398019801980199,0.054970297029702984,0.05180198019801981,0.011511066692806306,0.031683168316831684,0.04546534653465347,0.06130693069306931,0.11527377521613791,0.108716754028344,10.0,11.0,10.980392156862745,11.0,0.1386483884679505,1.0,11.0,11.0,0.0017507002801120386,0.6545454545454545,0.7272727272727273,0.6639999999999999,0.6545454545454545,0.02048664148509568,0.07272727272727275,0.6545454545454545,0.6545454545454545,0.011966046002190645,0.0025660426247435413,0.05679848273562944,0.017208558910747674,0.013962190009784497,0.010822666952844184,0.0542324401108859,0.009987831102327396,0.020835026587795458,0.3200206323885979,1,0,681,4868,5549,0,55.4900016784668,27.922210693359375,681.0,652.0,554.9,55.49,55.49,55.49,100
swv01.pt,20,10,0,202,2,0.0,100.0,48.21287128712871,49.0,29.13793133101181,100.0,23.0,74.0,0.3484169497142753,-1.0,9.0,4.445544554455446,4.0,2.909442624735666,10.0,2.0,7.0,0.3729372937293729,26.329208374023438,30.12700843811035,220,3800,202,4020,0.09359144869710852,0.0,19.0,18.81188118811881,19.0,1.8811881188118815,19.0,19.0,19.0,0.00990099009900991,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.010836904585980986,2.0,20.0,2.1782178217821784,2.0,1.7821782178217827,18.0,2.0,2.0,0.08100810081008092,0.02082338308457711,0.03873383084577114,0.027987562189054724,0.02619651741293532,0.006507188820746847,0.017910447761194027,0.022614427860696514,0.03156965174129353,0.1279886232334908,0.1044283532830895,20.0,21.0,20.99009900990099,21.0,0.099009900990099,1.0,21.0,21.0,0.00046702783485885746,0.8142857142857143,0.8333333333333334,0.8173333333333335,0.8142857142857143,0.0063717061652105765,0.01904761904761909,0.8142857142857143,0.8142857142857143,0.00309018876718703,0.0016457557853646124,0.0383227496213711,0.008249265393878531,0.004203863214974301,0.009097766846710938,0.036676993836006484,0.003277542216186021,0.007919288926961017,0.48864622085026554,1,0,727,9012,9739,0,48.69499969482422,28.879613876342773,727.0,1219.0,973.9,48.695,48.695,48.695,200
