instance_id,jobs,machines,complexity_0_1,category,s_iforest,s_lof,s_mahalanobis,s_knn,complexity_prior_0_1,complexity_supervised_0_1,cv_r2_mean_supervised,cv_r2_std_supervised,cv_mae_mean_supervised,cv_mae_std_supervised,cv_rmse_mean_supervised,cv_rmse_std_supervised,oof_r2_supervised,oof_mae_supervised,oof_rmse_supervised,oof_spearman_rho_supervised,blend_w_unsup,blend_w_prior,blend_w_sup,sup_target
10-29-0.pt,10,29,0.12150907271004133,easy,0.10360526710002406,0.003301621024860194,0.00045970850652832766,0.00136702307477025,0.5067186093135816,0.11479946701633556,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-3-0.pt,10,3,0.09211095598638344,easy,0.4966311481553106,0.00632072935200737,0.14630681425536726,0.012573715123042017,0.21611555850468614,0.060816988078995965,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-30-0.pt,10,30,0.14967554568937994,easy,0.10124433369024204,0.0025917373078768817,0.0004178405700638034,0.0011019992335777416,0.5115988057192562,0.14430043394919334,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-31-0.pt,10,31,0.1242452888767425,easy,0.10144014731978494,0.0020588038534805325,0.0003946391758306256,0.0010793496212874764,0.5166547258204383,0.11431900483359177,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-32-0.pt,10,32,0.12709660562160774,easy,0.10719128733641119,0.002507166201418638,0.00037611474191278184,0.0012180096072297738,0.5214221444793377,0.11350796091336784,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-33-0.pt,10,33,0.13801258025651256,easy,0.1266625036576197,0.012581484837237544,0.00036678863511018954,0.002004126521041024,0.5261217550817231,0.11485830539334255,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-34-0.pt,10,34,0.15832104017954754,easy,0.11130289157546908,0.0026331910373933484,0.00035458944758265056,0.0011771110434551746,0.5310184155249524,0.14210370387858054,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-35-0.pt,10,35,0.17439888862419795,easy,0.12773281004208958,0.005136988564005015,0.0003484264027650524,0.0014703563680166678,0.535905560831387,0.1521001298837875,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-36-0.pt,10,36,0.1455629375609164,easy,0.12441022045499223,0.0051907340367511245,0.0003445943071429798,0.0013549754982448545,0.5402827624986735,0.11954225019469454,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-37-0.pt,10,37,0.14692827633832053,easy,0.12682566992728891,0.0043627487151533875,0.00033829401581934816,0.0012554924021027287,0.5445590023667423,0.1186775576872136,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-38-0.pt,10,38,0.1502687343886558,easy,0.1256987125284414,0.0028116733226422113,0.00033154799083677473,0.0011183269486770874,0.5482049255850003,0.1214558958397684,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-39-0.pt,10,39,0.18364796243600617,easy,0.12687852811685682,0.004017632926060075,0.00033012330423411407,0.0010865489203998188,0.5525161717611541,0.15531658337093898,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-4-0.pt,10,4,0.03589380804131832,easy,0.44734321616037465,0.004526003307364962,0.06657009937027947,0.010420079588375224,0.24799914169352438,0.021907869823466816,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-40-0.pt,10,40,0.15915684043973888,easy,0.12802252631405206,0.0020015318359492135,0.00032684666370874193,0.0011888328176408957,0.5566450404128664,0.12689150459017082,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-41-0.pt,10,41,0.16437728647536604,easy,0.125224053030537,0.0029676535616352273,0.00032705653604344124,0.0009744448908710888,0.5609018965085741,0.13123059983112104,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-42-0.pt,10,42,0.20974360441812695,easy,0.1410968012722148,0.00371283416577762,0.00032805694364522545,0.0010996172408214407,0.5648887196006116,0.17433135648417888,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-43-0.pt,10,43,0.21962710813688577,easy,0.15322523106491048,0.00300539743903187,0.0003274601360020725,0.0009636696381121806,0.5684856179790048,0.18035485789555167,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-44-0.pt,10,44,0.2234956993527174,easy,0.16036816355766348,0.003661820386836978,0.00032509476253796376,0.0009590145163857611,0.5726747935419132,0.18050836553858982,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-45-0.pt,10,45,0.21763838497962704,easy,0.1666242217402469,0.0040444035049023415,0.00032579404916799635,0.0008798301429010528,0.5765717562915873,0.17050960439841528,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-46-0.pt,10,46,0.22926756552202462,easy,0.17500988381806945,0.0032033923093596132,0.0003244996205133372,0.0008336042725213097,0.5804203055882516,0.17938068401799334,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-47-0.pt,10,47,0.2342777737838803,easy,0.19369161430871076,0.0035295223820389454,0.00032352808607318483,0.0009036653807583785,0.5839203744630028,0.1779534316194674,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-48-0.pt,10,48,0.22827710397789294,easy,0.21384501664459976,0.006375114192276551,0.0003281824039556231,0.001038361779956656,0.5872836613018364,0.16342536027455887,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-49-0.pt,10,49,0.2209413400429005,easy,0.2345984297086771,0.01397536468116576,0.0003277957002541022,0.0017725808146093103,0.5906301664105897,0.14578975424875384,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-5-0.pt,10,5,0.02677520057695735,easy,0.3736723014169798,0.008966337662207292,0.031417829748556864,0.009155249098577563,0.27366223115821137,0.029687428784357265,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-50-0.pt,10,50,0.2569403433749689,easy,0.25567952887969053,0.007019204209705041,0.0003253941823692866,0.0010363434784256074,0.5940162291193353,0.1798621441162513,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-6-0.pt,10,6,0.016026060361213335,easy,0.3246988608514182,0.007161615364356003,0.018394103768106768,0.006283812141852609,0.29488510050554256,0.0268536621732875,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-7-0.pt,10,7,0.011504352660618871,easy,0.3106295481476838,0.010397915333774866,0.010813895163104565,0.006766885487806013,0.3137924599052756,0.0183079035666978,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-8-0.pt,10,8,0.02713736271320317,easy,0.29295670161954246,0.0022505732114746738,0.007271344958987185,0.004089387834024349,0.32999976352964633,0.03694234008137864,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
10-9-0.pt,10,9,0.06687775096717548,easy,0.28965757439190987,0.0022824105278829634,0.005357876629364034,0.004646655023888316,0.3448499546163303,0.0749048592068731,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-10-0.pt,11,10,0.05277576174504276,easy,0.21932149081946986,0.008407963084046748,0.0033288809274969965,0.004286667535548739,0.3711191070964076,0.06609235959256454,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-11-0.pt,11,11,0.04921794380235845,easy,0.19301279307385805,0.007167639207380735,0.0027020702890100633,0.0035221147769780056,0.38356002023327046,0.0646050862216365,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-12-0.pt,11,12,0.06155927616684585,easy,0.20409710941175138,0.01112878401128908,0.002301507265577881,0.003992517817622057,0.3952015388618939,0.06859043548955808,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-13-0.pt,11,13,0.045738131504971434,easy,0.1402251183934573,0.008193376983076293,0.0019512645669945083,0.0025384108443030845,0.4061665908879557,0.06541752246226838,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-14-0.pt,11,14,0.05835522732224727,easy,0.14120708532367576,0.007049600436414047,0.0016717127734871243,0.0023397986463207904,0.41617770536028215,0.07483167927547388,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-15-0.pt,11,15,0.06404348251187218,easy,0.11887031471037252,0.010436361035201038,0.0014552311829130436,0.0024664804714802295,0.4254824367499527,0.08211781072505746,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-16-0.pt,11,16,0.10152475646689382,easy,0.12335278201563818,0.009176527543636978,0.0012768859066294754,0.0022918494600966785,0.43462351222786766,0.11812124019688842,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-17-0.pt,11,17,0.07211829371909824,easy,0.11620694349562795,0.006040296217091867,0.001112637600956994,0.0018386583658957856,0.44287522097033627,0.08526952855410459,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-18-0.pt,11,18,0.07935422284085299,easy,0.1171506375113469,0.004664544436063982,0.0009622722933454864,0.001965663830017695,0.4507629275318692,0.08971734997389674,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-19-0.pt,11,19,0.07880466677650669,easy,0.1080063006041145,0.002837178283752972,0.0008416577091387434,0.0015317319654909634,0.4586209411716978,0.08875301293908801,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-2-0.pt,11,2,0.4327735012137742,medium,0.643088215134998,0.019161464979722743,0.5724334223614683,0.019056846319321023,0.18580562454646174,0.2820781326967436,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-20-0.pt,11,20,0.08116232071133007,easy,0.10967335437967816,0.002855900421651569,0.0007230351789891423,0.0014424594114552654,0.46572905074375015,0.0876862354234853,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-21-0.pt,11,21,0.0919721701247996,easy,0.10910609400540905,0.0036944315009986733,0.0006401144944804751,0.0018226766803974802,0.47254827604249183,0.0962402354772031,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-22-0.pt,11,22,0.12156714927017033,easy,0.10067722192451335,0.004084693197544647,0.0005433144192703682,0.001641189123617371,0.4795167167011754,0.12772785302715192,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-23-0.pt,11,23,0.10729249827682888,easy,0.09423770169933789,0.003468638894548006,0.00048757473548661405,0.0017204545000361023,0.48627491948220924,0.11101403920552262,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-24-0.pt,11,24,0.10390357911335943,easy,0.07818041151032645,0.0037853545629109877,0.00042620886672197107,0.001379245224411633,0.49264734171181324,0.10890768749215073,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-25-0.pt,11,25,0.11331122639567771,easy,0.08416685232404653,0.004351537167886067,0.0003797050587563222,0.0015967064160870821,0.4987138134949771,0.11455811867399196,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-26-0.pt,11,26,0.14806077715335839,easy,0.08020258389140945,0.008220578645811601,0.0003395881944929669,0.0018338579994210344,0.5045838435757024,0.14983415046028087,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-27-0.pt,11,27,0.146805432989131,easy,0.07684522131604957,0.004062076102513016,0.0002853521630751363,0.0012768698072568741,0.5100923852974133,0.14822043038726448,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-28-0.pt,11,28,0.11506288344486768,easy,0.07800442614980312,0.0024731691825179355,0.00025439062245634017,0.0010136583451150227,0.5154988513152315,0.1112766609767608,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-29-0.pt,11,29,0.11796944175800536,easy,0.08559928786602432,0.0030568530439666237,0.00022801164708485529,0.0012806884206090178,0.5207138262791109,0.10973799363326692,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
11-3-0.pt,11,3,0.20637868484140828,easy,0.4597729453093245,0.008877648941223329,0.1384219516492954,0.01191022976198497,0.22776505802290023,0.19231776874808035,0.8966532046437173,0.009134078674528976,0.05526279547009251,0.001660771641543553,0.07810623806514745,0.0035232634229982775,0.8967396705835922,0.05526372253267163,0.07817201792708138,0.9350133147588952,0.35,0.15,0.5,from_weighted
